모텔명,영암왕인문화축제,화순고인돌과함께하는국화향연,정남진장흥물축제,뱀부페스티벌,황룡강가을꽃축제,영광불갑산상사화축제,순천푸드앤아트페스티벌,곡성세계장미축제,대한민국국향대전,목포항구축제,국제남도음식문화큰잔치,황룡강(洪)길동무꽃길축제,함평나비대축제,해남미남축제,월출산국화축제,명량대첩축제,진도신비의바닷길축제,대한민국마한문화제,영광법성포단오제,무안연꽃축제,무안YD페스티벌,황토갯벌축제,섬겨울꽃축제,섬튤립축제,담양산타축제,청산도슬로걷기축제,진도개페스티벌,고흥유자석류축제,꽃무릇큰잔치,청정완도가을섬여행,고흥우주항공축제,곡성심청어린이대축제,마한축제,영암무화과축제,대한민국난명품대제전,녹동바다불꽃축제,섬수국축제,천년나주목읍성문화축제,곡성아이스크림페스티벌,백양단풍축제,땅끝매화축제,송호해변여름축제,구례자연드림뮤직페스티벌,회령포문화축제,진도문화예술제,용면추월산벚꽃축제,지리산남악제및군민의날행사,화엄음악제,오시아노뮤직페스티벌,구례동편소리축제,고서포도축제,장흥표고버섯축제,적벽문화축제,지리산피아골단풍축제,장평명품호두축제,축령산편백산소축제,백운산국사봉철쭉축제,유달산봄축제,여수영취산진달래체험행사,광양전어축제,광양K-POP슈퍼페스티벌,여수밤바다불꽃축제,여수거북선축제,거문도백도은빛바다체험행사,광양동백축제,여수동동북축제,완도장보고수산물축제,광양매화축제,영광찰보리문화축제,여수여자만갯벌노을체험행사,영산포홍어축제,여수향일암일출제,어울림음악회,광양전통숯불구이축제,구례300리벚꽃축제,무안겨울숭어축제,운주문화축제,보성다향대축제,서편제보성소리축제,율포해변불꽃축제,보성전어축제,벌교꼬막&문학축제,보성차밭빛축제,봄꽃과함께하는화순고인돌축제,화순캠핑뮤직페스티벌,화순고인돌별빛소나타,동구리호수공원봄축제,정남진장흥키조개축제,한여름밤의별빛달빛축제,강진청자축제,강진성전월출산봄소풍가는날,강진금곡사벚꽃삼십리길축제,전라병영성축제,마량미항찰전어축제,강진만춤추는갈대축제,달마고도힐링축제,땅끝해남어린이공룡대축제,땅끝해넘이해맞이축제,구례산수유꽃축제,백아산철쭉제
해남 월드 펜션,38682,76766,39924,110259,106073,99619,112086,136881,77309,49650,139997,105789,76763,348,44539,39080,60811,58187,115364,51670,47125,84685,68008,111976,110665,57311,51177,116850,95385,36229,139108,137134,58187,41311,78038,129657,99400,70503,135542,125936,24702,30326,152781,56411,51651,120957,139108,150632,50992,145426,99996,49829,103531,159286,56584,115565,132931,51034,133375,137078,130116,139359,139997,,126456,132035,37543,146561,101997,125234,66464,163264,99762,120373,141231,87283,72999,65933,61961,61853,61888,90591,65933,76766,76766,76766,90381,53535,110188,42190,34156,29011,38193,49125,25378,24081,26620,32305,157508,117908
완도 호텔 케이(HOTEL K),72737,103606,59196,138986,134800,133674,127995,157912,111364,83705,155979,134516,110818,35228,73266,63950,85681,86914,149419,85725,81180,118740,102063,146031,139392,21369,76047,130690,129440,251,152948,158165,86914,75366,112093,143497,132712,99230,156573,154663,58014,38662,168008,40011,76521,149684,152948,165859,75862,160653,128723,71030,127514,175195,75856,144292,148913,85089,149357,153060,146098,155341,155979,,142438,148017,622,162543,136052,141216,95191,179246,128489,136355,156458,121338,92271,73414,81233,68450,68485,105818,73414,103606,103606,103606,114364,59504,138915,31611,64902,51901,59394,24553,48859,28619,51994,39898,177056,137194
해남 피아노,31061,70232,35062,103725,99539,91998,107224,130347,69688,42029,135135,99255,69142,8695,38005,32539,54270,51653,107743,44049,39504,77064,60387,104355,104131,64003,44636,111988,87764,42921,134246,130600,51653,33690,70417,124795,91779,63969,129008,119402,17081,34925,147919,51549,45110,114423,134246,145770,44451,140564,93462,44967,96997,154424,51722,109031,128069,43413,128513,132216,125254,134497,135135,,121594,127173,44235,141699,94376,120372,59930,158402,93228,115511,136369,79662,68137,61071,57099,56991,57026,85729,61071,70232,70232,70232,83847,48673,103654,37328,27622,24149,33485,44263,20516,28680,20079,36904,150974,111374
보성 관광모텔,52208,35769,21535,77430,79043,94865,51930,80099,76219,79747,79914,78734,76554,60803,45170,87697,109428,53684,110323,74947,72507,100495,98007,127786,77836,100979,99794,56191,91516,79897,78449,80352,53684,71333,75009,68998,130924,59597,78760,95257,71917,87201,91943,45102,100268,88128,78449,89794,95494,84588,67167,27846,57080,99130,11792,88535,72848,81107,73292,76995,70033,79276,79914,,66373,71952,81161,86478,101277,65151,56052,103181,84041,60290,80393,103093,39699,8260,1436,14069,14104,29753,8260,35769,35769,35769,45753,20724,77359,49390,46079,37039,32970,56325,36934,77158,75237,88926,100991,59381
완도 파크힐 호텔,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
장흥 진송관광호텔,37497,45080,424,85698,84509,87413,72832,101641,68083,60713,100743,84200,68418,39664,30459,66558,88289,44107,102871,55913,53473,89947,78973,117238,86104,79840,78655,76945,83201,58758,99203,101894,44107,52299,66873,89752,111890,51461,100302,102018,50778,66062,113527,26621,79129,96396,99203,111378,76460,106172,75435,18199,68988,120032,16679,94001,93677,62073,94121,97824,90862,100105,100743,,87202,92781,60022,107307,93825,85980,47916,124010,80720,81119,101977,92545,33745,26028,22056,22896,22931,51246,26028,45080,45080,45080,55838,14670,85627,28251,25146,15900,13201,35186,15795,56019,54098,67787,122575,80923
장흥 그랜드파크,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
해남 남도 호텔,31077,70140,34970,103633,99447,92014,107132,130255,69704,42045,135043,99163,69158,8603,37913,32607,54338,51561,107759,44065,39520,77080,60403,104371,104039,63911,44704,111896,87780,42829,134154,130508,51561,33706,70433,124703,91795,63877,128916,119310,17097,34840,147827,51457,45178,114331,134154,145678,44519,140472,93370,44875,96905,154332,51630,108939,127977,43429,128421,132124,125162,134405,135043,,121502,127081,44143,141607,94392,120280,59838,158310,93136,115419,136277,79678,68045,60979,57007,56899,56934,85637,60979,70140,70140,70140,83755,48581,103562,37236,27530,24057,33393,44171,20424,28595,20147,36819,150882,111282
고흥 녹동 호텔 제이,120481,99173,89808,134516,142447,158269,72803,116712,144492,148020,83365,142138,144827,129076,113443,155970,177701,121957,173727,143220,140780,168768,166280,196059,133709,163464,168067,12673,154920,142382,49768,116965,121957,139606,143282,502,199197,124512,115373,153291,140190,155474,115187,107664,168541,143169,49768,113038,163767,107832,126243,96119,109587,120003,80065,151939,93648,149380,84332,97795,90833,81312,83365,,87173,73995,143696,107278,164681,79794,124325,105059,147445,81090,103637,171366,105460,72387,67940,73929,73894,52091,72387,99173,99173,99173,108300,83286,134386,117663,114352,105312,101243,119994,105207,145431,143510,157199,124235,111150
고흥 녹동 비즈니스 호텔 갤러리,120680,99372,90007,134715,142646,158468,73002,116911,144691,148219,83564,142337,145026,129275,113642,156169,177900,122156,173926,143419,140979,168967,166479,196258,133908,163663,168266,12872,155119,142581,49638,117164,122156,139805,143481,403,199396,124711,115572,153490,140389,155673,115386,107863,168740,143368,49638,113237,163966,108031,126442,96318,109786,120202,80264,152138,93847,149579,84531,97994,91032,81511,83564,,87372,74194,143895,107477,164880,79993,124524,105258,147644,81289,103836,171565,105659,72586,68139,74128,74093,52290,72586,99372,99372,99372,108499,83485,134585,117862,114551,105511,101442,120193,105406,145630,143709,157398,124434,111349
강진 더뷰,34998,63059,18649,98293,94107,92293,90811,119620,70667,54666,118722,93823,71002,32181,32573,59075,80806,46221,107751,51858,49418,87755,73024,115046,98699,61455,71172,95575,87444,40373,117833,119873,46221,46327,71196,108382,105867,58537,118281,113970,43295,58579,131506,24087,71646,108991,117833,129357,70488,124151,88030,30483,86967,138011,35309,103599,111656,56050,112100,115803,108841,118084,118722,,105181,110760,41265,125286,96535,103959,54498,141989,87796,99098,119956,90353,51724,44658,40686,38901,38936,69316,44658,63059,63059,63059,73817,29955,98222,9866,24267,11354,18847,16801,8312,48536,46615,60304,140554,98902
고흥 블루문스테이,120365,99057,89692,134400,142331,158153,72687,116596,144376,147904,83249,142022,144711,128960,113327,155854,177585,121841,173611,143104,140664,168652,166164,195943,133593,163348,167951,12557,154804,142266,50639,116849,121841,139490,143166,1313,199081,124396,115257,153175,140074,155358,115071,107548,168425,143053,50639,112922,163651,107716,126127,96003,109471,119887,79949,151823,93532,149264,84216,97679,90717,81196,83249,,87057,73879,143580,107162,164565,79678,124209,104943,147329,80974,103521,171250,105344,72271,67824,73813,73778,51975,72271,99057,99057,99057,108184,83170,134270,117547,114236,105196,101127,119878,105091,145315,143394,157083,124119,111034
완도 세비야,73137,104006,59596,139386,135200,134074,128395,158312,111764,84105,156379,134916,111218,35628,73666,64350,86081,87314,149819,86125,81580,119140,102463,146431,139792,22049,76447,131090,129840,885,153348,158565,87314,75766,112493,143897,133112,99630,156973,155063,58414,39062,168408,40411,76921,150084,153348,166259,76262,161053,129123,71430,127914,175595,76256,144692,149313,85489,149757,153460,146498,155741,156379,,142838,148417,1302,162943,136452,141616,95591,179646,128889,136755,156858,121738,92671,73814,81633,68850,68885,106218,73814,104006,104006,104006,114764,59904,139315,32011,65302,52301,59794,24953,49259,29019,52394,40298,177456,137594
해남 모아 호텔,30698,70449,34650,103942,99756,91635,106812,130564,69325,41666,134723,99472,68779,8674,38222,31944,53675,51870,107380,43686,39141,76701,60024,103992,104348,63982,44041,111576,87401,42900,133834,130817,51870,33327,70054,124383,91416,64186,129225,119619,16718,34738,147507,51137,44515,114640,133834,145358,43856,140152,93679,44555,97214,154012,51310,109248,127657,43050,128101,131804,124842,134085,134723,,121182,126761,44214,141287,94013,119960,60147,157990,93445,115099,135957,79299,67725,60659,56687,56579,56614,85317,60659,70449,70449,70449,84064,48261,103871,36916,27839,23737,32919,43851,20104,28493,19484,36717,151191,111591
보성 녹차향기,54364,34171,23691,75832,77445,93267,49919,78501,78375,81903,77903,77136,78710,62959,47326,89853,111584,55840,108725,77103,74663,102651,100163,129942,76238,100833,101950,54180,89918,79751,76438,78754,55840,73489,77165,66987,133080,59510,77162,93659,74073,89357,89932,45033,102424,86530,76438,87783,97650,82577,65569,30002,55482,97119,13948,86937,70837,83263,71281,74984,68022,77265,77903,,64362,69941,81065,84467,99679,63140,58208,101170,82443,58279,78382,105249,40458,8191,1929,14000,14035,27742,8191,34171,34171,34171,44155,20655,75761,51546,48235,39195,35126,57363,39090,79314,77393,91082,98980,57783
완도 피아노,72898,103767,59357,139147,134961,133835,128156,158073,111525,83866,156140,134677,110979,35389,73427,64111,85842,87075,149580,85886,81341,118901,102224,146192,139553,21908,76208,130851,129601,744,153109,158326,87075,75527,112254,143658,132873,99391,156734,154824,58175,38823,168169,40172,76682,149845,153109,166020,76023,160814,128884,71191,127675,175356,76017,144453,149074,85250,149518,153221,146259,155502,156140,,142599,148178,1161,162704,136213,141377,95352,179407,128650,136516,156619,121499,92432,73575,81394,68611,68646,105979,73575,103767,103767,103767,114525,59665,139076,31772,65063,52062,59555,24714,49020,28780,52155,40059,177217,137355
완도 두바이,73024,103893,59483,139273,135087,133961,128282,158199,111651,83992,156266,134803,111105,35515,73553,64237,85968,87201,149706,86012,81467,119027,102350,146318,139679,21418,76334,130977,129727,180,153235,158452,87201,75653,112380,143784,132999,99517,156860,154950,58301,38949,168295,40298,76808,149971,153235,166146,76149,160940,129010,71317,127801,175482,76143,144579,149200,85376,149644,153347,146385,155628,156266,,142725,148304,936,162830,136339,141503,95478,179533,128776,136642,156745,121625,92558,73701,81520,68737,68772,106105,73701,103893,103893,103893,114651,59791,139202,31898,65189,52188,59681,24840,49146,28906,52281,40185,177343,137481
강진 수,50744,78805,34395,114185,109999,108185,106557,135366,86559,70412,134468,109715,86894,47927,48465,74821,96552,62113,123643,67604,65164,103501,88770,130792,114591,47997,86918,109621,103336,26915,131879,135619,62113,62073,87088,122428,121613,74429,134027,129862,59041,61440,147252,18942,87392,124883,131879,145103,86234,139897,103922,46229,102713,153757,51055,119491,127402,71796,127846,131549,124587,133830,134468,,120927,126506,27807,141032,112427,119705,70390,157735,103688,114844,135702,106099,67470,52345,56432,47381,47416,85062,52345,78805,78805,78805,89563,38435,114114,6810,40013,27100,34593,3343,24058,51397,62361,62676,156300,114648
완도 호텔 코너 레지던스,72527,103396,58986,138776,134590,133464,127785,157702,111154,83495,155769,134306,110608,35018,73056,63740,85471,86704,149209,85515,80970,118530,101853,145821,139182,21643,75837,130480,129230,479,152738,157955,86704,75156,111883,143287,132502,99020,156363,154453,57804,38452,167798,39801,76311,149474,152738,165649,75652,160443,128513,70820,127304,174985,75646,144082,148703,84879,149147,152850,145888,155131,155769,,142228,147807,896,162333,135842,141006,94981,179036,128279,136145,156248,121128,92061,73204,81023,68240,68275,105608,73204,103396,103396,103396,114154,59294,138705,31401,64692,51691,59184,24343,48649,28409,51784,39688,176846,136984
강진 부성파크,26855,57980,15148,91473,87287,85473,87310,116119,63847,46523,115221,87003,64182,24707,25753,51601,73332,39401,100931,43715,41275,79612,64881,106903,91879,69966,63698,92074,80624,48884,114332,116372,39401,38184,64376,104881,97724,51717,114780,107150,35821,51905,128005,32598,64172,102171,114332,125856,62345,120650,81210,25315,83466,134510,31808,96779,108155,47907,108599,112302,105340,114583,115221,,101680,107259,49776,121785,89715,100458,47678,138488,80976,95597,116455,82210,46770,41157,37185,37077,37112,65815,41157,57980,57980,57980,70316,28759,91402,18377,16124,4534,13679,25312,2240,41862,39141,53630,137053,95401
해남 봄 호텔,44653,90479,65398,118418,108586,90357,134613,147549,65671,33561,162524,109042,65125,37683,52465,2750,24481,60530,106102,43905,34897,72457,50343,99748,119406,84095,14847,142324,83831,63013,164582,147802,60530,29362,68181,155131,79239,72859,146210,129205,22161,50387,166690,81885,15321,128931,164582,173159,14102,167953,110664,69081,114011,181813,82058,117448,155458,32821,155902,159605,152643,161886,162524,,148983,154562,64327,169088,92735,147761,68956,185791,96356,142900,163758,75055,90183,91407,87435,87327,87362,113118,91407,90479,90479,90479,100861,79009,118829,67664,51341,54485,57204,74599,50852,45952,14378,52366,168176,128388
보성 벌교 시드니,82103,54769,51393,83859,92275,110692,22280,66055,101250,104468,50264,91966,101585,90454,75065,114964,136695,83579,126150,99668,97228,125526,122728,152817,83052,126651,127061,40020,107343,105569,62278,66308,83579,96054,100040,52827,155645,80108,64716,102634,98314,116852,64664,70851,127535,92512,62278,62515,120215,57309,75586,57741,58930,69480,41687,101767,43198,105828,43642,47345,40383,49626,50264,,36723,42302,106883,56828,117104,35501,82185,73531,97715,30640,53114,128124,61056,34009,29562,37903,37868,628,34009,54769,54769,54769,57643,46473,83729,79041,74475,66690,61904,83181,66585,106809,102493,118577,73712,60493
해남 동일,38190,77572,40327,111065,106879,99127,112489,137687,76817,49158,140400,106595,76271,1868,45345,38588,60319,58993,114872,51178,46633,84193,67516,111484,111471,57787,50685,117253,94893,36705,139511,137940,58993,40819,77546,130060,98908,71309,136348,126742,24210,29444,153184,56814,51159,121763,139511,151035,50500,145829,100802,50232,104337,159689,56987,116371,133334,50542,133778,137481,130519,139762,140400,,126859,132438,38019,146964,101505,125637,67270,163667,100568,120776,141634,86791,73402,66336,62364,62256,62291,90994,66336,77572,77572,77572,91187,53938,110994,42593,34962,29414,38596,49528,25781,23199,26128,31423,158314,118714
완도 시애틀,72796,103665,59255,139045,134859,133733,128054,157971,111423,83788,156038,134575,110877,35287,73325,64009,85740,86973,149478,85784,81239,118799,102122,146090,139451,21742,76106,130749,129499,578,153007,158224,86973,75425,112152,143556,132771,99289,156632,154722,58073,38721,168067,40070,76580,149743,153007,165918,75921,160712,128782,71089,127573,175254,75915,144351,148972,85148,149416,153119,146157,155400,156038,,142497,148076,995,162602,136111,141275,95250,179305,128548,136414,156517,121397,92330,73473,81292,68509,68544,105877,73473,103665,103665,103665,114423,59563,138974,31670,64961,51960,59453,24612,48918,28678,52053,39957,177115,137253
고흥 녹동 삼미,120331,99023,89658,134366,142297,158119,72653,116562,144342,147870,83215,141988,144677,128926,113293,155820,177551,121807,173577,143070,140630,168618,166130,195909,133559,163314,167917,12523,154770,142232,50933,116815,121807,139456,143132,1474,199047,124362,115223,153141,140040,155324,115037,107514,168391,143019,50933,112888,163617,107682,126093,95969,109437,119853,79915,151789,93498,149230,84182,97645,90683,81162,83215,,87023,73845,143546,107128,164531,79644,124175,104909,147295,80940,103487,171216,105310,72237,67790,73779,73744,51941,72237,99023,99023,99023,108150,83136,134236,117513,114202,105162,101093,119844,105057,145281,143360,157049,124085,111000
고흥 녹동 디오션(THE OCEAN),120540,99232,89867,134575,142506,158328,72862,116771,144551,148079,83424,142197,144886,129135,113502,156029,177760,122016,173786,143279,140839,168827,166339,196118,133768,163523,168126,12732,154979,142441,50608,117024,122016,139665,143341,1149,199256,124571,115432,153350,140249,155533,115246,107723,168600,143228,50608,113097,163826,107891,126302,96178,109646,120062,80124,151998,93707,149439,84391,97854,90892,81371,83424,,87232,74054,143755,107337,164740,79853,124384,105118,147504,81149,103696,171425,105519,72446,67999,73988,73953,52150,72446,99232,99232,99232,108359,83345,134445,117722,114411,105371,101302,120053,105266,145490,143569,157258,124294,111209
해남 STAY534,35120,74502,39332,107995,103809,96057,111494,134617,73747,46112,139405,103525,73201,3661,42275,35518,57249,55923,111802,48108,43563,81123,64446,108414,108401,58454,47615,116258,91823,37372,138516,134870,55923,37749,74476,129065,95838,68239,133278,123672,21140,32247,152189,55819,48089,118693,138516,150040,47430,144834,97732,49237,101267,158694,55992,113301,132339,47472,132783,136486,129524,138767,139405,,125864,131443,38686,145969,98435,124642,64200,162672,97498,119781,140639,83721,72407,65341,61369,61261,61296,89999,65341,74502,74502,74502,88117,52943,107924,41598,31892,28419,37755,48533,24786,26002,23058,34226,155244,115644
완도 해비치,72769,103638,59228,139018,134832,133706,128027,157944,111396,83737,156011,134548,110850,35260,73298,63982,85713,86946,149451,85757,81212,118772,102095,146063,139424,21885,76079,130722,129472,721,152980,158197,86946,75398,112125,143529,132744,99262,156605,154695,58046,38694,168040,40043,76553,149716,152980,165891,75894,160685,128755,71062,127546,175227,75888,144324,148945,85121,149389,153092,146130,155373,156011,,142470,148049,1482,162575,136084,141248,95223,179278,128521,136387,156490,121370,92303,73446,81265,68482,68517,105850,73446,103638,103638,103638,114396,59536,138947,31643,64934,51933,59426,24585,48891,28651,52026,39930,177088,137226
보성 백악관,52398,35431,21725,77092,78705,94527,51616,79761,76409,79937,79600,78396,76744,60993,45360,87887,109618,53874,109985,75137,72697,100685,98197,127976,77498,101169,99984,55877,91178,80087,78135,80014,53874,71523,75199,68684,131114,59787,78422,94919,72107,87391,91629,44788,100458,87790,78135,89480,95684,84274,66829,28036,56742,98816,11982,88197,72534,81297,72978,76681,69719,78962,79600,,66059,71638,81351,86164,100939,64837,56242,102867,83703,59976,80079,103283,39889,7946,1169,13755,13790,29439,7946,35431,35431,35431,45415,20410,77021,49580,46269,37229,33160,56515,37124,77348,75427,89116,100677,59043
