모텔명,영암왕인문화축제,화순고인돌과함께하는국화향연,정남진장흥물축제,뱀부페스티벌,황룡강가을꽃축제,영광불갑산상사화축제,순천푸드앤아트페스티벌,곡성세계장미축제,대한민국국향대전,목포항구축제,국제남도음식문화큰잔치,황룡강(洪)길동무꽃길축제,함평나비대축제,해남미남축제,월출산국화축제,명량대첩축제,진도신비의바닷길축제,대한민국마한문화제,영광법성포단오제,무안연꽃축제,무안YD페스티벌,황토갯벌축제,섬겨울꽃축제,섬튤립축제,담양산타축제,청산도슬로걷기축제,진도개페스티벌,고흥유자석류축제,꽃무릇큰잔치,청정완도가을섬여행,고흥우주항공축제,곡성심청어린이대축제,마한축제,영암무화과축제,대한민국난명품대제전,녹동바다불꽃축제,섬수국축제,천년나주목읍성문화축제,곡성아이스크림페스티벌,백양단풍축제,땅끝매화축제,송호해변여름축제,구례자연드림뮤직페스티벌,회령포문화축제,진도문화예술제,용면추월산벚꽃축제,지리산남악제및군민의날행사,화엄음악제,오시아노뮤직페스티벌,구례동편소리축제,고서포도축제,장흥표고버섯축제,적벽문화축제,지리산피아골단풍축제,장평명품호두축제,축령산편백산소축제,백운산국사봉철쭉축제,유달산봄축제,여수영취산진달래체험행사,광양전어축제,광양K-POP슈퍼페스티벌,여수밤바다불꽃축제,여수거북선축제,거문도백도은빛바다체험행사,광양동백축제,여수동동북축제,완도장보고수산물축제,광양매화축제,영광찰보리문화축제,여수여자만갯벌노을체험행사,영산포홍어축제,여수향일암일출제,어울림음악회,광양전통숯불구이축제,구례300리벚꽃축제,무안겨울숭어축제,운주문화축제,보성다향대축제,서편제보성소리축제,율포해변불꽃축제,보성전어축제,벌교꼬막&문학축제,보성차밭빛축제,봄꽃과함께하는화순고인돌축제,화순캠핑뮤직페스티벌,화순고인돌별빛소나타,동구리호수공원봄축제,정남진장흥키조개축제,한여름밤의별빛달빛축제,강진청자축제,강진성전월출산봄소풍가는날,강진금곡사벚꽃삼십리길축제,전라병영성축제,마량미항찰전어축제,강진만춤추는갈대축제,달마고도힐링축제,땅끝해남어린이공룡대축제,땅끝해넘이해맞이축제,구례산수유꽃축제,백아산철쭉제
여수 디마레풀빌라&키즈,150437.0,119519.0,116143.0,129509.0,150444.0,170245.0,53862.0,100098.0,162342.0,169218.0,18205.0,150135.0,162677.0,155204.0,141793.0,179714.0,201445.0,148936.0,185703.0,164418.0,161978.0,186618.0,187478.0,213909.0,128702.0,192008.0,191811.0,84917.0,166896.0,170926.0,93963.0,98940.0,148936.0,160804.0,161132.0,97724.0,220395.0,141200.0,100240.0,148284.0,163064.0,181602.0,91683.0,136208.0,192285.0,138162.0,93963.0,89811.0,184965.0,84541.0,126345.0,123098.0,107600.0,96537.0,107044.0,156864.0,52400.0,170578.0,33893.0,54713.0,46107.0,17346.0,18205.0,,58919.0,24624.0,172240.0,68183.0,176657.0,35217.0,144302.0,16501.0,160074.0,52836.0,80307.0,189216.0,125806.0,99366.0,95579.0,103260.0,103225.0,66107.0,99366.0,119519.0,119519.0,119519.0,115846.0,111830.0,129379.0,143791.0,139225.0,131440.0,126654.0,148538.0,131335.0,171559.0,167243.0,183327.0,99802.0,107190.0
여수 케이브풀빌라(Cave poolvilla),146740.0,115822.0,112446.0,125812.0,146747.0,166548.0,50165.0,96401.0,158645.0,165521.0,14508.0,146438.0,158980.0,151507.0,138096.0,176017.0,197748.0,145239.0,182006.0,160721.0,158281.0,182921.0,183781.0,210212.0,125005.0,188311.0,188114.0,81220.0,163199.0,167229.0,90266.0,95243.0,145239.0,157107.0,157435.0,94027.0,216698.0,137503.0,96543.0,144587.0,159367.0,177905.0,87986.0,132511.0,188588.0,134465.0,90266.0,86114.0,181268.0,80844.0,122648.0,119401.0,103903.0,92840.0,103347.0,153167.0,48703.0,166881.0,30196.0,51016.0,42410.0,13649.0,14508.0,,55222.0,20927.0,168543.0,64486.0,172960.0,31520.0,140605.0,15633.0,156377.0,49139.0,76610.0,185519.0,122109.0,95669.0,91882.0,99563.0,99528.0,62410.0,95669.0,115822.0,115822.0,115822.0,112149.0,108133.0,125682.0,140094.0,135528.0,127743.0,122957.0,144841.0,127638.0,167862.0,163546.0,179630.0,96105.0,103493.0
여수 히든비치리조트펜션,139022.0,108104.0,104728.0,118094.0,139029.0,158830.0,42447.0,88683.0,150927.0,157803.0,6790.0,138720.0,151262.0,143789.0,130378.0,168299.0,190030.0,137521.0,174288.0,153003.0,150563.0,175203.0,176063.0,202494.0,117287.0,180593.0,180396.0,73502.0,155481.0,159511.0,82548.0,87525.0,137521.0,149389.0,149717.0,86309.0,208980.0,129785.0,88825.0,136869.0,151649.0,170187.0,80268.0,124793.0,180870.0,126747.0,82548.0,78396.0,173550.0,73126.0,114930.0,111683.0,96185.0,85122.0,95629.0,145449.0,40985.0,159163.0,22478.0,43298.0,34692.0,5931.0,6790.0,,47504.0,13209.0,160825.0,56768.0,165242.0,23802.0,132887.0,19494.0,148659.0,41421.0,68892.0,177801.0,114391.0,87951.0,84164.0,91845.0,91810.0,54692.0,87951.0,108104.0,108104.0,108104.0,104431.0,100415.0,117964.0,132376.0,127810.0,120025.0,115239.0,137123.0,119920.0,160144.0,155828.0,171912.0,88387.0,95775.0
"여수 삼학1947풀빌라(신축, 낭만포차)",135129.0,104211.0,100835.0,114201.0,135136.0,154937.0,38554.0,84790.0,147034.0,153910.0,2185.0,134827.0,147369.0,139896.0,126485.0,164406.0,186137.0,133628.0,170395.0,149110.0,146670.0,171310.0,172170.0,198601.0,113394.0,176700.0,176503.0,69804.0,151588.0,155618.0,78850.0,83632.0,133628.0,145496.0,145824.0,82611.0,205087.0,125892.0,84932.0,132976.0,147756.0,166294.0,76375.0,120900.0,176977.0,122854.0,78850.0,74503.0,169657.0,69233.0,111037.0,107790.0,92292.0,80426.0,91736.0,141556.0,36289.0,155270.0,18585.0,38602.0,29996.0,992.0,2185.0,,43611.0,9511.0,156932.0,52072.0,161349.0,20104.0,128994.0,25664.0,144766.0,37528.0,64999.0,173908.0,110498.0,84058.0,80271.0,87952.0,87917.0,50799.0,84058.0,104211.0,104211.0,104211.0,100538.0,96522.0,114071.0,128483.0,123917.0,116132.0,111346.0,133230.0,116027.0,156251.0,151935.0,168019.0,84494.0,91882.0
여수 아일랜드보인다펜션,143191.0,112273.0,108897.0,122263.0,143198.0,162999.0,46616.0,92852.0,155096.0,161972.0,10959.0,142889.0,155431.0,147958.0,134547.0,172468.0,194199.0,141690.0,178457.0,157172.0,154732.0,179372.0,180232.0,206663.0,121456.0,184762.0,184565.0,77671.0,159650.0,163680.0,86717.0,91694.0,141690.0,153558.0,153886.0,90478.0,213149.0,133954.0,92994.0,141038.0,155818.0,174356.0,84437.0,128962.0,185039.0,130916.0,86717.0,82565.0,177719.0,77295.0,119099.0,115852.0,100354.0,89291.0,99798.0,149618.0,45154.0,163332.0,26647.0,47467.0,38861.0,10100.0,10959.0,,51673.0,17378.0,164994.0,60937.0,169411.0,27971.0,137056.0,15935.0,152828.0,45590.0,73061.0,181970.0,118560.0,92120.0,88333.0,96014.0,95979.0,58861.0,92120.0,112273.0,112273.0,112273.0,108600.0,104584.0,122133.0,136545.0,131979.0,124194.0,119408.0,141292.0,124089.0,164313.0,159997.0,176081.0,92556.0,99944.0
여수 해랑호스텔펜션,135412.0,104494.0,101118.0,114484.0,135419.0,155220.0,38837.0,85073.0,147317.0,154193.0,2415.0,135110.0,147652.0,140179.0,126768.0,164689.0,186420.0,133911.0,170678.0,149393.0,146953.0,171593.0,172453.0,198884.0,113677.0,176983.0,176786.0,70087.0,151871.0,155901.0,79133.0,83915.0,133911.0,145779.0,146107.0,82894.0,205370.0,126175.0,85215.0,133259.0,148039.0,166577.0,76658.0,121183.0,177260.0,123137.0,79133.0,74786.0,169940.0,69516.0,111320.0,108073.0,92575.0,80656.0,92019.0,141839.0,36519.0,155553.0,18868.0,38832.0,30226.0,1323.0,2415.0,,43894.0,9794.0,157215.0,52302.0,161632.0,20387.0,129277.0,25998.0,145049.0,37811.0,65282.0,174191.0,110781.0,84341.0,80554.0,88235.0,88200.0,51082.0,84341.0,104494.0,104494.0,104494.0,100821.0,96805.0,114354.0,128766.0,124200.0,116415.0,111629.0,133513.0,116310.0,156534.0,152218.0,168302.0,84777.0,92165.0
여수 온다도로펜션,127412.0,96494.0,93118.0,106484.0,127419.0,147220.0,30837.0,77073.0,139317.0,146118.0,10709.0,127110.0,139652.0,132179.0,118768.0,156689.0,178420.0,125911.0,162678.0,141393.0,138953.0,163593.0,164453.0,190884.0,105677.0,168983.0,168786.0,60179.0,143871.0,147901.0,69225.0,75915.0,125911.0,137779.0,138107.0,72986.0,197370.0,118175.0,77215.0,125259.0,140039.0,158577.0,68658.0,113183.0,169260.0,115137.0,69225.0,66786.0,161940.0,61516.0,103320.0,100073.0,84575.0,75187.0,84019.0,133839.0,31812.0,147553.0,12030.0,34125.0,25519.0,8656.0,10709.0,,35775.0,1787.0,149215.0,47595.0,153632.0,11785.0,121277.0,32403.0,137049.0,29692.0,57282.0,166191.0,102781.0,76341.0,72320.0,80235.0,80200.0,43082.0,76341.0,96494.0,96494.0,96494.0,92821.0,88805.0,106354.0,120766.0,116200.0,108415.0,103629.0,125513.0,108310.0,148534.0,144218.0,160302.0,76777.0,84165.0
여수 노을담은호스텔,140066.0,109148.0,105772.0,119138.0,140073.0,159874.0,43491.0,89727.0,151971.0,158847.0,7834.0,139764.0,152306.0,144833.0,131422.0,169343.0,191074.0,138565.0,175332.0,154047.0,151607.0,176247.0,177107.0,203538.0,118331.0,181637.0,181440.0,74546.0,156525.0,160555.0,83592.0,88569.0,138565.0,150433.0,150761.0,87353.0,210024.0,130829.0,89869.0,137913.0,152693.0,171231.0,81312.0,125837.0,181914.0,127791.0,83592.0,79440.0,174594.0,74170.0,115974.0,112727.0,97229.0,86166.0,96673.0,146493.0,42029.0,160207.0,23522.0,44342.0,35736.0,6975.0,7834.0,,48548.0,14253.0,161869.0,57812.0,166286.0,24846.0,133931.0,18582.0,149703.0,42465.0,69936.0,178845.0,115435.0,88995.0,85208.0,92889.0,92854.0,55736.0,88995.0,109148.0,109148.0,109148.0,105475.0,101459.0,119008.0,133420.0,128854.0,121069.0,116283.0,138167.0,120964.0,161188.0,156872.0,172956.0,89431.0,96819.0
여수 디아크리조트&풀빌라(수영장무료),140116.0,109198.0,105822.0,119188.0,140123.0,159924.0,43541.0,89777.0,152021.0,158897.0,7884.0,139814.0,152356.0,144883.0,131472.0,169393.0,191124.0,138615.0,175382.0,154097.0,151657.0,176297.0,177157.0,203588.0,118381.0,181687.0,181490.0,74596.0,156575.0,160605.0,83642.0,88619.0,138615.0,150483.0,150811.0,87403.0,210074.0,130879.0,89919.0,137963.0,152743.0,171281.0,81362.0,125887.0,181964.0,127841.0,83642.0,79490.0,174644.0,74220.0,116024.0,112777.0,97279.0,86216.0,96723.0,146543.0,42079.0,160257.0,23572.0,44392.0,35786.0,7025.0,7884.0,,48598.0,14303.0,161919.0,57862.0,166336.0,24896.0,133981.0,18632.0,149753.0,42515.0,69986.0,178895.0,115485.0,89045.0,85258.0,92939.0,92904.0,55786.0,89045.0,109198.0,109198.0,109198.0,105525.0,101509.0,119058.0,133470.0,128904.0,121119.0,116333.0,138217.0,121014.0,161238.0,156922.0,173006.0,89481.0,96869.0
여수 노을과바다풀빌라,118094.0,96786.0,87421.0,120846.0,141781.0,155882.0,45199.0,91435.0,142105.0,145633.0,28006.0,141472.0,142440.0,126689.0,111056.0,153583.0,175314.0,119570.0,171340.0,140833.0,138393.0,166381.0,163893.0,193672.0,120039.0,161077.0,165680.0,45512.0,152533.0,139995.0,54558.0,90277.0,119570.0,137219.0,140895.0,58319.0,196810.0,122125.0,91577.0,139621.0,137803.0,153087.0,83020.0,105277.0,166154.0,129499.0,54558.0,81148.0,161380.0,75878.0,117682.0,93732.0,98937.0,89549.0,77678.0,148201.0,48755.0,146993.0,28973.0,51068.0,42462.0,25953.0,28006.0,,50245.0,18636.0,141309.0,64538.0,162294.0,24435.0,121938.0,49700.0,145058.0,44162.0,71644.0,168979.0,103073.0,70000.0,65553.0,71542.0,71507.0,49704.0,70000.0,96786.0,96786.0,96786.0,105913.0,80899.0,120716.0,115276.0,111965.0,102925.0,98856.0,117607.0,102820.0,143044.0,141123.0,154812.0,91139.0,98527.0
여수 아모르펜션(낚시스팟),150304.0,119386.0,116010.0,129376.0,150311.0,170112.0,53729.0,99965.0,162209.0,169085.0,18072.0,150002.0,162544.0,155071.0,141660.0,179581.0,201312.0,148803.0,185570.0,164285.0,161845.0,186485.0,187345.0,213776.0,128569.0,191875.0,191678.0,84784.0,166763.0,170793.0,93830.0,98807.0,148803.0,160671.0,160999.0,97591.0,220262.0,141067.0,100107.0,148151.0,162931.0,181469.0,91550.0,136075.0,192152.0,138029.0,93830.0,89678.0,184832.0,84408.0,126212.0,122965.0,107467.0,96404.0,106911.0,156731.0,52267.0,170445.0,33760.0,54580.0,45974.0,17213.0,18072.0,,58786.0,24491.0,172107.0,68050.0,176524.0,35084.0,144169.0,15667.0,159941.0,52703.0,80174.0,189083.0,125673.0,99233.0,95446.0,103127.0,103092.0,65974.0,99233.0,119386.0,119386.0,119386.0,115713.0,111697.0,129246.0,143658.0,139092.0,131307.0,126521.0,148405.0,131202.0,171426.0,167110.0,183194.0,99669.0,107057.0
여수 노을드림펜션,127330.0,96412.0,93036.0,106402.0,127337.0,147138.0,30113.0,76991.0,139235.0,146036.0,18963.0,127028.0,139570.0,132097.0,118686.0,156607.0,178338.0,125829.0,162596.0,141311.0,138871.0,163511.0,164371.0,190802.0,105595.0,168901.0,168704.0,58585.0,143789.0,147819.0,67631.0,75833.0,125829.0,137697.0,138025.0,71392.0,197288.0,118093.0,77133.0,125177.0,139957.0,158495.0,68576.0,113101.0,169178.0,115055.0,67631.0,66704.0,161858.0,61434.0,103238.0,99991.0,84493.0,75105.0,83937.0,133757.0,37822.0,147471.0,18040.0,40135.0,31529.0,17237.0,18963.0,,37260.0,9350.0,149133.0,53605.0,153550.0,7825.0,121195.0,40984.0,136967.0,31177.0,57200.0,166109.0,102699.0,76259.0,72472.0,80153.0,80118.0,43000.0,76259.0,96412.0,96412.0,96412.0,92739.0,88723.0,106272.0,120684.0,116118.0,108333.0,103547.0,125431.0,108228.0,148452.0,144136.0,160220.0,76695.0,84083.0
"여수 밀라그로펜션(수영장,오션뷰)",143210.0,112292.0,108916.0,122282.0,143217.0,163018.0,46635.0,92871.0,155115.0,161991.0,10978.0,142908.0,155450.0,147977.0,134566.0,172487.0,194218.0,141709.0,178476.0,157191.0,154751.0,179391.0,180251.0,206682.0,121475.0,184781.0,184584.0,77690.0,159669.0,163699.0,86736.0,91713.0,141709.0,153577.0,153905.0,90497.0,213168.0,133973.0,93013.0,141057.0,155837.0,174375.0,84456.0,128981.0,185058.0,130935.0,86736.0,82584.0,177738.0,77314.0,119118.0,115871.0,100373.0,89310.0,99817.0,149637.0,45173.0,163351.0,26666.0,47486.0,38880.0,10119.0,10978.0,,51692.0,17397.0,165013.0,60956.0,169430.0,27990.0,137075.0,15954.0,152847.0,45609.0,73080.0,181989.0,118579.0,92139.0,88352.0,96033.0,95998.0,58880.0,92139.0,112292.0,112292.0,112292.0,108619.0,104603.0,122152.0,136564.0,131998.0,124213.0,119427.0,141311.0,124108.0,164332.0,160016.0,176100.0,92575.0,99963.0
여수 리틀포레스트펜션(낭만포차인근),139354.0,108436.0,105060.0,118426.0,139361.0,159162.0,42779.0,89015.0,151259.0,158135.0,7122.0,139052.0,151594.0,144121.0,130710.0,168631.0,190362.0,137853.0,174620.0,153335.0,150895.0,175535.0,176395.0,202826.0,117619.0,180925.0,180728.0,73834.0,155813.0,159843.0,82880.0,87857.0,137853.0,149721.0,150049.0,86641.0,209312.0,130117.0,89157.0,137201.0,151981.0,170519.0,80600.0,125125.0,181202.0,127079.0,82880.0,78728.0,173882.0,73458.0,115262.0,112015.0,96517.0,84824.0,95961.0,145781.0,40687.0,159495.0,22810.0,43000.0,34394.0,6263.0,7122.0,,47836.0,13541.0,161157.0,56470.0,165574.0,24134.0,133219.0,20992.0,148991.0,41753.0,69224.0,178133.0,114723.0,88283.0,84496.0,92177.0,92142.0,55024.0,88283.0,108436.0,108436.0,108436.0,104763.0,100747.0,118296.0,132708.0,128142.0,120357.0,115571.0,137455.0,120252.0,160476.0,156160.0,172244.0,88719.0,96107.0
여수 썬비치펜션,135458.0,104540.0,101164.0,114530.0,135465.0,155266.0,38883.0,85119.0,147363.0,154239.0,2461.0,135156.0,147698.0,140225.0,126814.0,164735.0,186466.0,133957.0,170724.0,149439.0,146999.0,171639.0,172499.0,198930.0,113723.0,177029.0,176832.0,70133.0,151917.0,155947.0,79179.0,83961.0,133957.0,145825.0,146153.0,82940.0,205416.0,126221.0,85261.0,133305.0,148085.0,166623.0,76704.0,121229.0,177306.0,123183.0,79179.0,74832.0,169986.0,69562.0,111366.0,108119.0,92621.0,80702.0,92065.0,141885.0,36565.0,155599.0,18914.0,38878.0,30272.0,1461.0,2461.0,,43940.0,9840.0,157261.0,52348.0,161678.0,20433.0,129323.0,26187.0,145095.0,37857.0,65328.0,174237.0,110827.0,84387.0,80600.0,88281.0,88246.0,51128.0,84387.0,104540.0,104540.0,104540.0,100867.0,96851.0,114400.0,128812.0,124246.0,116461.0,111675.0,133559.0,116356.0,156580.0,152264.0,168348.0,84823.0,92211.0
여수 슈가브리움펜션,140653.0,109735.0,106359.0,119725.0,140660.0,160461.0,44078.0,90314.0,152558.0,159434.0,8421.0,140351.0,152893.0,145420.0,132009.0,169930.0,191661.0,139152.0,175919.0,154634.0,152194.0,176834.0,177694.0,204125.0,118918.0,182224.0,182027.0,75133.0,157112.0,161142.0,84179.0,89156.0,139152.0,151020.0,151348.0,87940.0,210611.0,131416.0,90456.0,138500.0,153280.0,171818.0,81899.0,126424.0,182501.0,128378.0,84179.0,80027.0,175181.0,74757.0,116561.0,113314.0,97816.0,86753.0,97260.0,147080.0,42616.0,160794.0,24109.0,44929.0,36323.0,7562.0,8421.0,,49135.0,14840.0,162456.0,58399.0,166873.0,25433.0,134518.0,19169.0,150290.0,43052.0,70523.0,179432.0,116022.0,89582.0,85795.0,93476.0,93441.0,56323.0,89582.0,109735.0,109735.0,109735.0,106062.0,102046.0,119595.0,134007.0,129441.0,121656.0,116870.0,138754.0,121551.0,161775.0,157459.0,173543.0,90018.0,97406.0
여수 아일리아펜션,144276.0,113358.0,109982.0,123348.0,144283.0,164084.0,47701.0,93937.0,156181.0,163057.0,12044.0,143974.0,156516.0,149043.0,135632.0,173553.0,195284.0,142775.0,179542.0,158257.0,155817.0,180457.0,181317.0,207748.0,122541.0,185847.0,185650.0,78756.0,160735.0,164765.0,87802.0,92779.0,142775.0,154643.0,154971.0,91563.0,214234.0,135039.0,94079.0,142123.0,156903.0,175441.0,85522.0,130047.0,186124.0,132001.0,87802.0,83650.0,178804.0,78380.0,120184.0,116937.0,101439.0,90376.0,100883.0,150703.0,46239.0,164417.0,27732.0,48552.0,39946.0,11185.0,12044.0,,52758.0,18463.0,166079.0,62022.0,170496.0,29056.0,138141.0,15174.0,153913.0,46675.0,74146.0,183055.0,119645.0,93205.0,89418.0,97099.0,97064.0,59946.0,93205.0,113358.0,113358.0,113358.0,109685.0,105669.0,123218.0,137630.0,133064.0,125279.0,120493.0,142377.0,125174.0,165398.0,161082.0,177166.0,93641.0,101029.0
여수 라메르펜션,142940.0,112022.0,108646.0,122012.0,142947.0,162748.0,46365.0,92601.0,154845.0,161721.0,10708.0,142638.0,155180.0,147707.0,134296.0,172217.0,193948.0,141439.0,178206.0,156921.0,154481.0,179121.0,179981.0,206412.0,121205.0,184511.0,184314.0,77420.0,159399.0,163429.0,86466.0,91443.0,141439.0,153307.0,153635.0,90227.0,212898.0,133703.0,92743.0,140787.0,155567.0,174105.0,84186.0,128711.0,184788.0,130665.0,86466.0,82314.0,177468.0,77044.0,118848.0,115601.0,100103.0,89040.0,99547.0,149367.0,44903.0,163081.0,26396.0,47216.0,38610.0,9849.0,10708.0,,51422.0,17127.0,164743.0,60686.0,169160.0,27720.0,136805.0,16658.0,152577.0,45339.0,72810.0,181719.0,118309.0,91869.0,88082.0,95763.0,95728.0,58610.0,91869.0,112022.0,112022.0,112022.0,108349.0,104333.0,121882.0,136294.0,131728.0,123943.0,119157.0,141041.0,123838.0,164062.0,159746.0,175830.0,92305.0,99693.0
여수 르파라디리조트,136057.0,105139.0,101763.0,115129.0,136064.0,155865.0,39482.0,85718.0,147962.0,154838.0,6314.0,135755.0,148297.0,140824.0,127413.0,165334.0,187065.0,134556.0,171323.0,150038.0,147598.0,172238.0,173098.0,199529.0,114322.0,177628.0,177431.0,72737.0,152516.0,156546.0,81783.0,84560.0,134556.0,146424.0,146752.0,85544.0,206015.0,126820.0,85860.0,133904.0,148684.0,167222.0,77303.0,121828.0,177905.0,123782.0,81783.0,75431.0,170585.0,70161.0,111965.0,108718.0,93220.0,73532.0,92664.0,142484.0,29395.0,156198.0,18874.0,31708.0,23102.0,7780.0,6314.0,,39440.0,11419.0,157860.0,45178.0,162277.0,22012.0,129922.0,30819.0,145694.0,37003.0,65927.0,174836.0,111426.0,84986.0,81163.0,88880.0,88845.0,51727.0,84986.0,105139.0,105139.0,105139.0,101466.0,97450.0,114999.0,129411.0,124845.0,117060.0,112274.0,134158.0,116955.0,157179.0,152863.0,168947.0,85422.0,92810.0
여수 뷰21펜션 (통대관),123763.0,102455.0,93090.0,119501.0,140436.0,160237.0,43854.0,90090.0,147774.0,151302.0,26661.0,140127.0,148109.0,132358.0,116725.0,159252.0,180983.0,125239.0,175695.0,146502.0,144062.0,172050.0,169562.0,199341.0,118694.0,166746.0,171349.0,51181.0,156888.0,145664.0,60227.0,88932.0,125239.0,142888.0,146564.0,63988.0,202479.0,127794.0,90232.0,138276.0,143472.0,158756.0,81675.0,110946.0,171823.0,128154.0,60227.0,79803.0,167049.0,74533.0,116337.0,99401.0,97592.0,88204.0,83347.0,146856.0,47410.0,152662.0,27628.0,49723.0,41117.0,24608.0,26661.0,,48900.0,17291.0,146978.0,63193.0,166649.0,23133.0,127607.0,48355.0,150066.0,42817.0,70299.0,174648.0,108742.0,75669.0,71222.0,77211.0,77176.0,55373.0,75669.0,102455.0,102455.0,102455.0,105838.0,86568.0,119371.0,120945.0,117634.0,108594.0,104525.0,123276.0,108489.0,148713.0,146792.0,160481.0,89794.0,97182.0
여수 더뷰917리조트펜션,142979.0,112061.0,108685.0,122051.0,142986.0,162787.0,46404.0,92640.0,154884.0,161760.0,10747.0,142677.0,155219.0,147746.0,134335.0,172256.0,193987.0,141478.0,178245.0,156960.0,154520.0,179160.0,180020.0,206451.0,121244.0,184550.0,184353.0,77459.0,159438.0,163468.0,86505.0,91482.0,141478.0,153346.0,153674.0,90266.0,212937.0,133742.0,92782.0,140826.0,155606.0,174144.0,84225.0,128750.0,184827.0,130704.0,86505.0,82353.0,177507.0,77083.0,118887.0,115640.0,100142.0,89079.0,99586.0,149406.0,44942.0,163120.0,26435.0,47255.0,38649.0,9888.0,10747.0,,51461.0,17166.0,164782.0,60725.0,169199.0,27759.0,136844.0,16619.0,152616.0,45378.0,72849.0,181758.0,118348.0,91908.0,88121.0,95802.0,95767.0,58649.0,91908.0,112061.0,112061.0,112061.0,108388.0,104372.0,121921.0,136333.0,131767.0,123982.0,119196.0,141080.0,123877.0,164101.0,159785.0,175869.0,92344.0,99732.0
여수 풀빌라리조트 리베라,121616.0,90698.0,87322.0,100688.0,121623.0,141424.0,24399.0,71277.0,133521.0,140397.0,20454.0,121314.0,133856.0,126383.0,112972.0,150893.0,172624.0,120115.0,156882.0,135597.0,133157.0,157797.0,158657.0,185088.0,99881.0,163187.0,162990.0,67207.0,138075.0,142105.0,76253.0,70119.0,120115.0,131983.0,132311.0,80014.0,191574.0,112379.0,71419.0,119463.0,134243.0,152781.0,62862.0,107387.0,163464.0,109341.0,76253.0,60990.0,156144.0,55720.0,97524.0,94277.0,78779.0,69391.0,78223.0,128043.0,36187.0,141757.0,16669.0,38500.0,29894.0,18930.0,20454.0,,31546.0,10841.0,143419.0,51651.0,147836.0,1968.0,115481.0,42677.0,131253.0,25463.0,51486.0,160395.0,96985.0,70545.0,66758.0,74439.0,74404.0,37286.0,70545.0,90698.0,90698.0,90698.0,87025.0,83009.0,100558.0,114970.0,110404.0,102619.0,97833.0,119717.0,102514.0,142738.0,138422.0,154506.0,70981.0,78369.0
영암 비바체펜션,10000.0,39591.0,28276.0,73084.0,66069.0,63317.0,95730.0,99706.0,41691.0,39633.0,124209.0,65760.0,42026.0,42362.0,2962.0,57542.0,79273.0,17245.0,78775.0,36951.0,34511.0,63085.0,57967.0,90376.0,73490.0,91859.0,69639.0,98655.0,58468.0,70777.0,120913.0,99959.0,17245.0,31270.0,42220.0,111462.0,90810.0,29561.0,98367.0,85907.0,39532.0,69949.0,118847.0,50737.0,70113.0,83782.0,120913.0,124732.0,55431.0,118805.0,62821.0,17112.0,66356.0,143498.0,36673.0,75561.0,117143.0,40993.0,117587.0,121290.0,114328.0,123571.0,124209.0,,110668.0,116247.0,72091.0,130773.0,67559.0,109446.0,25522.0,147476.0,58820.0,104585.0,116541.0,65683.0,39295.0,47738.0,43766.0,51003.0,51038.0,72217.0,47738.0,39591.0,39591.0,39591.0,53206.0,42685.0,73013.0,40270.0,11374.0,20675.0,15303.0,47205.0,25338.0,63704.0,44726.0,71928.0,120333.0,80733.0
