연도,시도명,시군구명,축제명,개최기간,주최/주관,최초개최년도,예산합계,국비,지방비,기타,축제종류,조직형태,방문객수합계,내국인,외국인,개최장소,개최방식
2023,강원도,동해시,묵호등대 논골담길 축제,12월 중,묵호동주민자치위원회,2015,14,0,10.0,4.0,문화관광,비영리단체,5.0,5.0,0.0,동해시 묵호등대 일원,대면
2023,강원도,태백시,제30회 태백산 눈축제,01.27.~01.31.,태백시문화재단,1994,1400,0,1400.0,0.0,생태자연,재단법인,1.0,1.0,0.0,태백산국립공원 일원,대면
2023,강원도,태백시,제8회 한강 낙동강 발원지 축제,7.28.~08.06.,태백시문화재단,2016,700,0,700.0,0.0,생태자연,재단법인,80.0,80.0,0.0,황지연못,대면
2023,강원도,태백시,제10회 구문소 용축제,6월 중,구문소축제위원회,2013,65,0,50.0,15.0,전통문화,민간,51.0,50.0,1.0,구문소 관광단지 일원,대면
2023,강원도,태백시,제2회 삼수 매봉산 바람개비 축제,8월 중,삼수동축제위원회,2022,70,0,65.0,5.0,기타(주민화합),민간,200.0,200.0,0.0,매봉산일원,대면
2023,강원도,태백시,제3회 탄탄마을축제,9월 중,장성동축제위원회,2020,50,0,50.0,0.0,기타(주민화합),민간,80.0,80.0,0.0,장성중앙시장 인근,대면
2023,강원도,태백시,황지연못 황부자 며느리 축제,9월 중,황지동며느리축제위원회,2019,100,0,80.0,20.0,"문화예술, 기타",민간,0.0,0.0,0.0,황지연못,대면
2023,강원도,태백시,제4회 태백커플축제,09.15.~09.17.,태백커플축제위원회,2017,50,0,50.0,0.0,기타(주민화합),민간,20.0,20.0,0.0,통리 태후공원 일원,대면
2023,강원도,태백시,제13회 철암단풍축제,10.13.~10.15.,철암동단풍축제위원회,2010,58,0,50.0,8.0,생태자연,민간,1.0,0.0,1.0,철암단풍군락지,대면
2023,강원도,속초시,설악벚꽃축제,04.08.~04.09.,상도문1마을회,2009,23,0,23.0,0.0,생태자연,-,5.0,5.0,0.0,상도문솔밭,대면
2023,강원도,속초시,2023 실향민문화축제,6월 초,속초문화관광재단,2016,750,190,560.0,0.0,문화예술,재단법인,1.0,1.0,0.0,미정,대면
2023,강원도,속초시,2023 속초음식문화제,09.22.~09.24.,속초시,2023,120,0,120.0,0.0,전통역사,공공,2.0,2.0,0.0,속초시 관내 일원,대면
2023,강원도,속초시,제58회 설악문화제,10.06.~10.08.,속초문화관광재단,1966,750,0,750.0,0.0,문화예술,재단법인,80.0,80.0,0.0,엑스포잔디광장 일원,대면
2023,강원도,삼척시,2023 삼척정월대보름제,02.03.~02.05.,삼척정월대보름제위원회,1973,719,0,600.0,119.0,전통역사,사단법인,200.0,200.0,0.0,"엑스포 광장 및 시내 척주로, 삼척해수욕장 일원",혼합형
2023,강원도,삼척시,삼척맹방유채꽃축제,4월 중,삼척시,2002,285,0,285.0,0.0,문화예술,공공,74.0,74.0,0.0,삼척시 맹방해변,대면
2023,강원도,삼척시,제11회 두타산 산나물축제,05.19.~05.21.,삼척 하장 두타산 산나물축제위원회,2010,50,0,50.0,0.0,기타(주민화합),,0.1,0.1,0.0,하장면 번천리 산촌체험장,대면
2023,강원도,삼척시,삼척 장미축제,5월 중,삼척시,2016,475,0,475.0,0.0,생태자연,공공,164.0,164.0,0.0,오십천 장미공원 일원,혼합형
2023,강원도,삼척시,삼척비치 썸 페스티벌,8월 중,삼척시,2016,160,0,160.0,0.0,문화예술,공공,4.0,4.0,0.0,삼척해변,대면
2023,강원도,삼척시,삼척동해왕이사부축제,10월 중,(주)강원도민일보,2008,430,30,400.0,0.0,문화예술,,100.0,100.0,0.0,이사부광장 일원,대면
2023,강원도,삼척시,2024 삼척해변카운트다운,12월 중,삼척시,2016,0,0,0.0,0.0,문화예술,공공,10.0,10.0,0.0,삼척해변,대면
2023,강원도,홍천군,제11회 홍천강 꽁꽁축제,01.13.~01.24.,홍천문화재단,2013,1500,0,1500.0,0.0,생태자연,재단법인,0.0,0.0,0.0,홍천강변일원,대면
2023,강원도,홍천군,제5회 홍천산나물축제,4월 말,홍천문화재단,2019,290,0,290.0,0.0,특산물,재단법인,0.0,0.0,0.0,홍천시내 및 강변 일원,혼합형
2023,강원도,홍천군,제27회 홍천찰옥수수축제,7월 말,홍천문화재단,1996,300,0,300.0,0.0,특산물,재단법인,105.0,105.0,0.0,홍천시내 및 강변 일원,혼합형
2023,강원도,홍천군,제7회 홍천강 별빛음악 맥주축제,8월 초,홍천문화재단,2017,800,0,800.0,0.0,특산물,재단법인,91.2,91.0,0.2,홍천시내 및 강변 일원,혼합형
2023,강원도,홍천군,제21회 강원홍천 인삼한우 명품축제,10월 초,홍천문화재단,2003,450,0,450.0,0.0,특산물,재단법인,2.0,1.0,1.0,홍천시내 및 강변 일원,혼합형
2023,강원도,횡성군,제34회 횡성회다지소리 민속문화제,4월 중(2일),횡성회다지소리전승보존회,1987,100,0,100.0,0.0,전통역사,법인,48.0,48.0,0.0,정금민속관일원,대면
2023,강원도,횡성군,동횡성네덜란드꽃축제,5월 중(7일),동횡성네덜란드꽃축제추진위원회,2023,70,0,60.0,10.0,"생태자연,역사,문화예술 등",단체,5.0,5.0,0.0,네덜란드 추모공원 일원,대면
2023,강원도,횡성군,제12회 둔내고랭지토마토축제,8월 중(3일),둔내고랭지토마토축제위원회,2012,223,0,205.0,18.0,특산물,단체,19.0,19.0,0.0,둔내종합체육공원,대면
2023,강원도,횡성군,소(牛)맥 프리미엄 페스티벌,8월 중(3일),공근면,2023,30,0,30.0,0.0,기타(체육 등),공공기관,0.0,0.0,0.0,베이스볼파크 일원,대면
2023,강원도,횡성군,제10회 횡성더덕축제,9월 중(3일),횡성더덕축제위원회,2012,223,0,205.0,18.0,특산물,단체,25.0,25.0,0.0,농거리축제장,대면
2023,강원도,횡성군,제4회 횡성호수길축제,9월 중(2일),횡성호수길축제위원회,2018,120,0,110.0,10.0,생태자연,단체,157.0,157.0,0.0,망향의 동산 일원,대면
2023,강원도,횡성군,제15회 안흥찐빵축제,10월 중(3일),안흥찐빵축제위원회,1999,223,0,205.0,18.0,특산물,단체,6.0,6.0,0.0,안흥찐빵모락모락마을,대면
2023,강원도,횡성군,제19회 횡성한우축제,10월 중(5일),횡성문화관광재단,2004,2060,30,2030.0,0.0,특산물,출자출연단체,0.0,0.0,0.0,종합운동장 일원,대면
2023,강원도,횡성군,제4회 태종노구문화제,10월 중(2일),태종노구문화제추진위원회,2018,110,0,110.0,0.0,전통역사,단체,2.0,2.0,0.0,각림복지회관일원,대면
2023,강원도,영월군,단종문화제,04.28.~04.30.,영월문화관광재단,1967,1050,0,1050.0,0.0,전통역사,재단법인,5.0,5.0,0.0,"장릉, 동강둔치 외",혼합형
2023,강원도,영월군,동강국제사진제,07.01.~09.30.,영월문화관광재단,2002,700,0,700.0,0.0,문화예술,재단법인,40.0,40.0,0.0,동강사진박물관,혼합형
2023,강원도,영월군,동강뗏목축제,7~8월 중,영월문화관광재단,1997,857,0,857.0,0.0,문화예술,재단법인,0.0,0.0,0.0,동강둔치,혼합형
2023,강원도,영월군,김삿갓문화제,10.06.~10.08.,영월문화관광재단,1998,458,0,458.0,0.0,전통역사,재단법인,0.4,0.4,0.0,김삿갓문학관,혼합형
2023,강원도,평창군,계촌클래식축제,5월 중,계촌클래식축제위원회,2015,100,0,100.0,0.0,문화예술,축제조직위,0.0,0.0,0.0,계촌클래식마을 일원,대면
2023,강원도,평창군,평창더위사냥축제,7~8월 중,평창더위사냥축제위원회,2013,110,0,100.0,10.0,생태자연,축제조직위,0.0,0.0,0.0,더위사냥캠핑장 일원,대면
2023,강원도,평창군,평창농악축제,9월 중,평창농악축제위원회,2019,200,0,200.0,0.0,문화예술,축제조직위,0.0,0.0,0.0,전통상설민속공연장 일원,대면
2023,강원도,평창군,평창효석문화제,9월 중,이효석문학선양회,1998,660,30,590.0,40.0,문화예술,축제조직위,100.0,100.0,0.0,효석문화마을 일원,대면
2023,강원도,평창군,평창백일홍축제,9월 중,평창백일홍축제위원회,2015,110,0,100.0,10.0,생태자연,축제조직위,150.0,150.0,0.0,평창백일홍축제장,대면
2023,강원도,평창군,평창송어축제,23.12월~'24.2월 중,평창송어축제위원회,2007,60,30,30.0,0.0,특산물,축제조직위,20.0,0.0,20.0,진부문화센터 일원,대면
2023,강원도,평창군,대관령눈꽃축제,23.12월~'24.2월 중,대관령면축제위원회,1993,308,0,280.0,28.0,생태자연,축제조직위,1.0,0.0,1.0,대관령눈꽃축제장,대면
2023,강원도,정선군,제17회 정선 동강할미꽃 축제,03.27.~04.07.,정선읍문화체육축제위원회,2007,30,0,10.0,20.0,생태자연,위원회,150.0,150.0,0.0,정선읍 귤암리 동강할미꽃 서식지 일원,대면
2023,강원도,정선군,2023 정선토속음식 축제,04.15.~04.16.,북평면체육축제위원회,2013,73,0,30.0,43.0,기타,위원회,10.0,10.0,0.0,나전역 일원,대면
2023,강원도,정선군,제31회 화암약수제,04.29.~04.30.,화암문화체육축제위원회,1993,40,0,20.0,20.0,기타(주민화합 등),단체,600.0,600.0,0.0,화암시가지일원,대면
2023,강원도,정선군,두위봉 철쭉축제,6월 중,두위봉철쭉축제위원회,1991,10,0,10.0,0.0,생태자연,위원회,79.1,79.0,0.1,방제리 단곡계곡,대면
2023,강원도,정선군,사북석탄문화제,07.28.~07.30.,사북석탄문화제추진위원회(주최),1995,20,0,20.0,0.0,문화예술,위원회,10.1,10.0,0.1,사북읍,대면
2023,강원도,정선군,제31회 아우라지뗏목축제,07.28.~07.30.,여량면문화체육추진위원회,1992,50,0,10.0,40.0,문화예술,비영리단체,85.0,85.0,0.0,아우라지광장,대면
2023,강원도,정선군,함백산야생화축제,7월 말,함백산야생화축제위원회,2007,120,0,20.0,100.0,생태자연,비영리단체(고유번호증),4.0,4.0,0.0,고한읍 만항재 일원,대면
2023,강원도,정선군,민둥산은빛억새축제,09.16.~10.30.,민둥산은빛억새축제위원회,1995,10,0,10.0,0.0,생태자연,사단법인,70.0,50.0,20.0,민둥산일원,대면
2023,강원도,정선군,제48회 정선아리랑제,9~10월 중,(재)정선아리랑문화재단,1976,1463,30,1433.0,0.0,문화예술,출연기관,30.0,30.0,0.0,정선 공설운동장 일원,대면
2023,강원도,정선군,고성산성문화제,10월 말,고성산성문화제추진위원회,1996,2,0,2.0,0.0,전통역사,위원회,48.0,48.0,0.0,고성2리 고방정,대면
2023,강원도,철원군,제17회 철원 화강 다슬기축제,8월 중(4일),철원문화재단,2007,1116,0,1116.0,0.0,생태자연,재단법인,8.0,5.0,3.0,화강 쉬리공원,대면
2023,강원도,철원군,철원 DMZ 평화 꽃송이 축제,9월 중,철원문화재단,2019,250,0,250.0,0.0,문화예술,재단법인,0.0,0.0,0.0,고석정 꽃밭,대면
2023,강원도,철원군,제41회 태봉제,10월 중(3일),철원문화재단,1991,878,0,878.0,0.0,"문화예술,전통역사",재단법인,11.0,10.0,1.0,철원종합운동장,대면
2023,강원도,철원군,철원 오대쌀 축제,10월 중(3일),철원군,2013,251,0,251.0,0.0,특산물,,29.0,29.0,0.0,한탄강 은하수교 일원,대면
2023,강원도,화천군,2023 얼음나라화천 산천어축제,01.07.~01.29,재단법인 나라,2004,2900,0,2900.0,0.0,생태자연,재단법인,0.0,0.0,0.0,화천천일원,대면
2023,강원도,화천군,물의나라 화천 쪽배축제,7월 말~8월 초,재단법인 나라,2003,280,0,280.0,0.0,생태자연,재단법인,62.0,62.0,0.0,사창리일원,대면
2023,강원도,화천군,화천토마토축제,8월 초,토마토축제추진위원회,2003,600,0,600.0,0.0,특산물,비영리법인,73.0,70.0,3.0,붕어섬일원,대면
2023,강원도,양구군,2023 양구 곰취축제,05.05.~05.07.,양구문화재단,2004,590,0,590.0,0.0,특산물,재단법인,8.0,8.0,0.0,레포츠공원,대면
2023,강원도,양구군,2023 도솔산지구전투 전승행사,06.16.~06.17.,양구문화재단,1998,200,0,200.0,0.0,전통역사,재단법인,51.0,51.0,0.0,"레포츠공원, 도솔산위령비",대면
2023,강원도,양구군,2023 국토정중앙 양구 배꼽축제,09.01.~09.03.,양구문화재단,2008,595,0,595.0,0.0,문화예술,재단법인,20.0,20.0,0.0,레포츠공원,대면
2023,강원도,양구군,제38회 양록제,10.12.~10.14.,양구문화재단,1985,295,0,295.0,0.0,기타,재단법인,73.0,73.0,0.0,양구종합운동장,대면
2023,강원도,양구군,2023 청춘양구 펀치볼 시래기 사과축제,10.28.~10.29.,양구문화재단,2006,295,0,295.0,0.0,특산물,재단법인,193.0,193.0,0.0,해안면 성황지,대면
2023,강원도,인제군,제23회 인제빙어축제,01.20.~01.29.,인제군문화재단,1998,1500,0,1500.0,0.0,생태자연,재단법인,124.0,124.0,0.0,남면 빙어호 일원,대면
2023,강원도,인제군,제23회 용대황태축제,5월 중,용대황태축제추진위원회,1999,145,0,120.0,25.0,특산물,축제추진위,124.0,124.0,0.0,북면 용대삼거리 일원,대면
2023,강원도,인제군,제5회 인제가을꽃축제,10월 중,인제군문화재단,2019,700,0,700.0,0.0,생태자연,재단법인,310.0,310.0,0.0,북면 용대관광지 일원,대면
2023,강원도,인제군,제41회 합강문화제,10월 중,합강문화제추진위원회,1983,290,0,290.0,0.0,문화예술,추진위원회,10.0,10.0,0.0,인제군 일원,대면
2023,강원도,고성군,2023 삼포해변 서핑축제,7월 중(3일),,2017,250,0,50.0,200.0,기타(관광행사),,30.0,30.0,0.0,삼포해변,대면
2023,강원도,고성군,2023 해안선 레저스포츠 페스티벌,8월 중(2일),,2017,40,0,20.0,20.0,기타(관광행사),,240.0,240.0,0.0,봉수대해변,대면
2023,강원도,고성군,제41회 고성군민의 날 및 수성문화제,09.21.~09.23.,수성문화제위원회,1983,550,0,550.0,0.0,기타(주민화합 등),위원회,200.0,200.0,0.0,고성종합운동장 및 부대시설,대면
2023,강원도,고성군,제23회 고성통일명태축제,10.19.~10.22.,고성명태축제위원회,1999,500,0,500.0,0.0,특산물,위원회,201.0,200.0,1.0,거진11리 해변(주차장)일원,혼합형
2023,강원도,양양군,정월대보름 달맞이축제,02.03.~02.05.,양양문화재단,2023,50,0,50.0,0.0,기타(주민화합),재단법인,217.0,217.0,0.0,양양 후진항,대면
2023,강원도,양양군,아기연어 보내기 체험행사,4월 중,양양문화재단,2022,50,0,50.0,0.0,생태자연,재단법인,50.0,50.0,0.0,양양 남대천,대면
2023,강원도,양양군,양양 남대천 은어축제,6월 중,양양문화재단,2023,50,0,50.0,0.0,생태자연,재단법인,120.0,120.0,0.0,양양 남대천,대면
2023,강원도,양양군,양양 비치 불꽃 페스티벌,7~8월 중,양양문화재단,2022,50,0,50.0,0.0,문화예술,재단법인,252.0,252.0,0.0,양양 남대천,대면
2023,강원도,양양군,양양 월드 클래식 뮤직 페스티벌,8월 중,양양문화재단,2023,100,0,100.0,0.0,문화예술,재단법인,20.0,20.0,0.0,양양 남대천,대면
2023,강원도,양양군,양양송이축제,9~10월 중,양양문화재단,1997,550,0,550.0,0.0,특산물,재단법인,30.0,30.0,0.0,양양 남대천,대면
2023,강원도,양양군,양양연어축제,9~10월 중,양양문화재단,1997,550,0,550.0,0.0,생태자연,재단법인,25.0,25.0,0.0,양양 남대천,대면
2023,강원도,양양군,뚝방꽃길축제,10~11월 중,양양문화재단,2023,100,0,100.0,0.0,생태자연,재단법인,1200.0,1200.0,0.0,양양 남대천,대면
2023,강원도,양양군,해맞이축제,23.12.31.~'24.1.1.,양양문화재단,1996,70,0,70.0,0.0,생태자연,재단법인,78.0,78.0,0.0,"낙산해변, 동해신묘",대면
2023,충청북도,-,영춘제,04.22.~05.07.,청남대관리사업소,2004,99,0,99.0,0.0,문화예술,공공기관,2.0,1.0,1.0,청남대,대면
2023,충청북도,청주시,청주읍성축제,09.08.~09.10.,,2023,263,0,263.0,0.0,전통역사,,2.0,2.0,0.0,중앙공원 및 성안동 일원,대면
